timeSeconds,utc,satelliteLongitudeDeg,satelliteLatitudeDeg,satelliteAltitudeM,satelliteEcefXM,satelliteEcefYM,satelliteEcefZM,beamCenterLongitudeDeg,beamCenterLatitudeDeg,beamCenterAltitudeM,coverageAreaM2,coverageVertexCount
2345.477654655826,2026-07-15T00:39:05.477Z,-145.28451727533138,28.929953428081546,654974.3946630862,-5063327.333995358,-3508038.6979969144,3383945.994388884,-145.99761932946495,28.292511042914505,1.862645149230957e-9,6063307068.859631,96
2361.7656939242693,2026-07-15T00:39:21.765Z,-144.61123323028065,28.16928980926339,654737.0370698664,-5057818.91955293,-3592912.5924066408,3302144.2383862077,-144.52477724793573,28.262171870566725,0,5898541152.3405485,96
2378.0537331927126,2026-07-15T00:39:38.053Z,-143.94834554466723,27.4045875432885,654502.653524451,-5050977.328981306,-3676711.7724476676,3219336.617259927,-143.04705008634372,28.219923580452708,9.313225746154785e-10,6162482372.4052725,96
2394.3417724611554,2026-07-15T00:39:54.341Z,-143.29543362130028,26.636025005712398,654271.5304922462,-5042802.036005892,-3759414.0274509815,3135548.355013619,-143.01841106830136,26.897304799066095,0,5914263372.463513,96
2410.6298117295987,2026-07-15T00:40:10.629Z,-142.65208827620444,25.863774168942115,654043.950535207,-5033292.909342798,-3840997.4209737023,3050804.9743636316,-143.1701978557535,25.413819118605037,-9.313225746154785e-10,5968805984.224263,96
2426.917850998042,2026-07-15T00:40:26.917Z,-142.01791015037506,25.088000928701,653820.1919628214,-5022450.126500977,-3921440.4147607074,2965132.2889646413,-142.65561904571382,24.53223902747794,0,6010775202.0432205,96
2443.2058902664853,2026-07-15T00:40:43.205Z,-141.392510779568,24.308865418260602,653600.528488013,-5010274.263471144,-4000721.756536653,2878556.3955465527,-141.2366363781396,24.45981788817954,-9.313225746154785e-10,5884070793.700536,96
2459.4939295349286,2026-07-15T00:40:59.493Z,-140.7755109617013,23.526522310615267,653385.2288883105,-4996766.204550919,-4078820.6032703314,2791103.665965177,-139.80870929502996,24.38234965737033,0,6186380377.007025,96
2475.781968803372,2026-07-15T00:41:15.781Z,-140.16654179018337,22.741121108839728,653174.5566727836,-4981927.235610798,-4155716.409260287,2702800.739169122,-139.96205640849033,22.932979953096,0,5882539173.9737,96
2492.070008071815,2026-07-15T00:41:32.070Z,-139.56524719427284,21.952806424922706,652968.7697551427,-4965759.260353833,-4231388.684418804,2613674.5130852945,-140.14952318572426,21.45124740133833,0,5975419713.135369,96
2508.358047340258,2026-07-15T00:41:48.358Z,-138.97126797342582,21.161718247412573,652768.1201334642,-4948263.648571382,-4305818.355305236,2523752.1364255534,-139.5337342605349,20.680635143254555,0,5963848167.470683,96
2524.646086608702,2026-07-15T00:42:04.646Z,-138.3842661691292,20.367992198243044,652572.8535769247,-4929443.046805607,-4378985.62538393,2433061.0004169135,-138.16020998734697,20.57417930490549,-9.313225746154785e-10,5874662788.150323,96
2540.934125877145,2026-07-15T00:42:20.934Z,-137.80390741022876,19.571759779134133,652383.2093199687,-4909300.1146514835,-4450871.483624954,2341628.730457958,-136.86878925336168,20.387792340057494,0,6152310713.381305,96
2557.222165145588,2026-07-15T00:42:37.222Z,-137.22986594189766,18.773148607979916,652199.4197643334,-4887837.919095245,-4521457.2430413505,2249483.1777038425,-137.09654013080788,18.899318620185557,0,5856519552.517525,96
2573.5102044140313,2026-07-15T00:42:53.510Z,-136.6618229361013,17.972282645649997,652021.710189308,-4865059.831181087,-4590724.660631008,2156652.4105825615,-137.31134483209146,17.41910923735959,-9.313225746154785e-10,5987931048.489816,96
2589.7982436824745,2026-07-15T00:43:09.798Z,-136.0994673156775,17.169282413639483,651850.2984705949,-4840969.617227477,-4658655.841630095,2063164.706245058,-136.58791435057122,16.756992683173877,9.313225746154785e-10,5922950826.504167,96
2606.0862829509174,2026-07-15T00:43:26.086Z,-135.54249490543336,16.364265203006113,651685.3948081927,-4815571.400338125,-4725233.2871988835,1969048.5419517069,-135.25132021787368,16.623790893089744,-1.862645149230957e-9,5870862155.206348,96
2622.374322219361,2026-07-15T00:43:42.374Z,-134.9906075772899,15.557345275036319,651527.2014636239,-4788869.617596313,-4790439.941383151,1874332.5863978707,-134.13673091829543,16.295142163348153,-1.862645149230957e-9,6090772506.482192,96
2638.6623614878044,2026-07-15T00:43:58.662Z,-134.44351408613412,14.748634054079911,651375.9125068877,-4760869.116818379,-4854259.0961644575,1779045.6909811553,-134.37988896637657,14.81193044959658,0,5836678952.332872,96
2654.9504007562473,2026-07-15T00:44:14.950Z,-133.90092837945141,13.938240312990095,651231.7135734623,-4731575.04409079,-4916674.50868768,1683216.881012965,-134.61555500453727,13.332698232247576,9.313225746154785e-10,6006953625.607279,96
2671.2384400246906,2026-07-15T00:44:31.238Z,-133.36257060728886,13.126270351601827,651094.7816316942,-4700992.956663153,-4977670.292983056,1586875.3468771295,-133.7786650836751,12.777958966308418,-9.313225746154785e-10,5888443281.300066,96
2687.526479293134,2026-07-15T00:44:47.526Z,-132.82816543864334,12.312828168674496,650965.2847608775,-4669128.707286249,-5037231.035629477,1490050.4351382263,-132.47054344331983,12.624696661948857,0,5873158601.736638,96
2703.814518561577,2026-07-15T00:45:03.814Z,-132.29744291060368,11.49801562771892,650843.3819403592,-4635988.544897387,-5095341.702208853,1392771.639602337,-131.5216225205138,12.163211594202604,-9.313225746154785e-10,6036707832.314356,96
2720.1025578300205,2026-07-15T00:45:20.102Z,-131.77013759287524,10.681932617120953,650729.2228498962,-4601579.070639699,-5151987.683270646,1295068.592332946,-131.7749804866984,10.684323009908594,9.313225746154785e-10,5823421828.819916,96
2736.390597098464,2026-07-15T00:45:36.390Z,-131.24598776366733,9.864677204966322,650622.9476816086,-4565907.191331264,-5207154.83784658,1196971.0546247165,-132.02637794393817,9.205305688454448,9.313225746154785e-10,6033041676.917574,96
2752.6786363669066,2026-07-15T00:45:52.678Z,-130.72473626305742,9.046345788963782,650524.6869637249,-4528980.223689323,-5260829.402611437,1098508.9079379342,-131.0701800075202,8.75821206906046,9.313225746154785e-10,5860610727.571585,96
2768.96667563535,2026-07-15T00:46:08.966Z,-130.20612883558888,8.227033241854642,650434.5613964088,-4490805.771887529,-5312998.102530948,999712.1447962943,-129.7822198102953,8.591120008876768,-9.313225746154785e-10,5881975049.454493,96
2785.2547149037932,2026-07-15T00:46:25.254Z,-129.68991516154378,7.406833052690729,650352.6816998487,-4451391.848986637,-5363648.047460157,900610.859650923,-128.9890133859886,8.004084253587312,9.313225746154785e-10,5990302835.447881,96
2801.5427541722365,2026-07-15T00:46:41.542Z,-129.17584720204778,6.585837464353107,650279.1484748647,-4410746.75135128,-5412766.841168638,801235.2397132862,-129.24833581302448,6.52849906990173,-9.313225746154785e-10,5817072935.512577,96
2817.83079344068,2026-07-15T00:46:57.830Z,-128.66368024176865,5.764137607678863,650214.0520761954,-4368879.182762751,-5460342.479103945,701615.5557598927,-129.51128201701476,5.048784320580781,-9.313225746154785e-10,6066678592.541177,96
2834.118832709123,2026-07-15T00:47:14.118Z,-128.15317123799778,4.941823632554869,650157.4724986302,-4325798.126045133,-5506363.455485898,601782.1529115149,-128.42944223876594,4.711028146424445,9.313225746154785e-10,5839655513.419045,96
2850.4068719775664,2026-07-15T00:47:30.406Z,-127.64407970149144,4.118984836332113,650109.479276197,-4281512.953051324,-5550818.675245092,501765.44138976285,-127.15348014714269,4.536021903088839,0,5897658066.80881,96
2866.6949112460093,2026-07-15T00:47:46.694Z,-127.13616689127767,3.295709789908544,650070.1313944692,-4236033.375284966,-5593697.4960737415,401595.88725385774,-126.50735728685855,3.8287862589221158,2.7939677238464355e-9,5951650595.3618555,96
2882.9829505144526,2026-07-15T00:48:02.982Z,-126.62919501904997,2.47208646182244,650039.4772161841,-4189369.3927523056,-5634989.767474546,301304.0031203432,-126.76902093119078,2.3554462736573853,0,5817869724.105178,96
2899.2709897828963,2026-07-15T00:48:19.270Z,-126.1229281289511,1.648202340695575,650017.5544202384,-4141531.406391953,-5674685.746194849,200920.33886867831,-127.03994654055738,0.8740156302959381,0,6108267315.6884,96
2915.559029051339,2026-07-15T00:48:35.559Z,-125.61713466683437,0.8241445563599722,650004.3899541367,-4092530.5036048535,-5712775.89682037,100475.47233544264,-125.82532866227602,0.6487659400579789,-9.313225746154785e-10,5825691484.574961,96
2931.8470683197825,2026-07-15T00:48:51.847Z,-125.11157155456023,5.7828842197720956e-15,649999.9999999991,-4042376.8983764946,-5749252.012413531,7.050429751942452e-10,-124.55330861539065,0.4715771535044513,0,5920470359.606412,96
2948.1351075882258,2026-07-15T00:49:08.135Z,-124.60600860992413,-0.8241445563599398,650004.3899541358,-3991082.385621641,-5784105.44176095,-100475.47233543867,-124.0469381152099,-0.35228455414185356,0,5920747812.915818,96
